data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7078030,804,UKR36583,36583,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Novooleksandrivka,48.6191,38.4281,2,JFO HQ press centre; Ministry of Defence of Ukraine; OSCE SMM-Ukraine,Other,"On 30 April 2020, the NAF rebel forces fired 120mm mortars at the governmental positions near Novooleksandrivka, Luhansk. The OSCE SMM observed a total of 49 explosions/shots involving unknown weapons near Novooleksandrivka.",0,1588693870,UKR
7078286,804,UKR36606,36606,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Horlivka Municipality,,Khutir Stavky,48.252,37.9362,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Khutir Stavky.",0,1588693871,UKR
7076238,706,SOM30996,30996,30-Apr-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Garsoor,6.7662,47.4279,1,Undisclosed Source,Local partner-Other,"On 30 April 2020, two civilians were injured after armed militiamen opened fire in Garsoor section (Gaalkacyo, Mudug). The motive behind the gunfire is not yet clear.",0,1588625469,SOM
7078031,804,UKR36584,36584,30-Apr-20,2020,1,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Novozvanivka,48.5837,38.3572,2,JFO HQ press centre; Ministry of Defence of Ukraine; OSCE SMM-Ukraine,Other,"On 30 April 2020, the NAF rebel forces fired 120mm mortars at the governmental positions near Novozvanivka, Luhansk. The OSCE SMM observed a total of 41 explosions/shots involving small arms/unknown weapons near Novozvanivka.",0,1588693870,UKR
7078287,804,UKR36607,36607,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Donetsk,Horlivka Municipality,,Mykhaylivka,48.2444,37.9747,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 57 shots involving heavy machineguns near Mykhaylivka.",0,1588693871,UKR
7074447,887,YEM52021,52021,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Yemen),STC: Southern Transitional Council,6,,,0,60,Middle East,Yemen,Hadramawt,Tarim,,Tarim,16.0569,48.9989,1,Hadramawt 21,Subnational,"On 30 April 2020, hundreds of people and local STC officials in the city of Tarim (Tarim, Hadramawt) demonstrated in support of the STC's declaration of self-administration across South Yemen and against Al Islah party and the Hadi government. [size=hundreds]",0,1588614088,YEM
7078032,804,UKR36585,36585,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Orikhove,48.7191,38.5695,2,Ministry of Defence of Ukraine; OSCE SMM-Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired 120mm mortars at the governmental positions near Orikhove, Luhansk. The OSCE SMM observed a total of 7 shots involving AGL near Orikhove.",0,1588693870,UKR
7078288,804,UKR36621,36621,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,,,0,20,Europe,Ukraine,Donetsk,Bakhmut,,Luhanske,48.4305,38.2554,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 76 explosions/bursts of fire involving heavy machineguns/unknown weapons near Luhanske.",0,1588693871,UKR
7078033,804,UKR36586,36586,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Luhansk,Popasniansky,,Khutir Vilny,48.6828,38.5508,2,Ministry of Defence of Ukraine; OSCE SMM-Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired 82mm mortars, grenade launchers and heavy machine guns at the governmental positions near Khutir Vilny, Luhansk. The OSCE SMM observed a total of 9 explosions/bursts of fire involving heavy machineguns/unknown weapons near Khutir Vilny.",0,1588693870,UKR
7078289,804,UKR36622,36622,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,,,0,10,Europe,Ukraine,Luhansk,Novoaidarsky,,Sokilnyky,48.7482,38.8686,2,OSCE SMM-Ukraine,Other,"On 30 April 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Sokilnyky.",0,1588693871,UKR
7075985,140,CEN47380,47380,30-Apr-20,2020,1,Strategic developments,Looting/property destruction,RPRC: Patriotic Movement for the Rebirth of the Central African People,MLCJ: Movement of Central African Liberators for Justice; PRNC: Party of the Rally of the Central African Nation; Kara Ethnic Group (Central African Republic),2,Civilians (Central African Republic),Aid Workers (Central African Republic); ICRC: International Committee of the Red Cross and Red Crescent; Labour Group (Central African Republic),7,27,Middle Africa,Central African Republic,Bamingui-Bangoran,Ndele,Dar El Kouti,Ndele,8.412,20.648,1,Corbeau News,National,"On 30 April 2020, RPRC militiamen in coalition with MLCJ and PRNC armed groups (all Kara Ethnic Group) looted several shops in Ndele (Ndele, Bamingui-Bangoran) the day after they attacked the town. They also looted the buildings of 2 international NGOs (ICRC and NRC).",0,1588625468,CAF
7078034,804,UKR36587,36587,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,2,Military Forces of Ukraine (2019-),,1,12,Europe,Ukraine,Donetsk,Toretsk Municipality,,Novhorodske,48.3321,37.8367,2,Ministry of Defence of Ukraine; JFO HQ press centre,Other,"On 30 April 2020, the NAF rebel forces fired heavy machine guns at the governmental positions near Novhorodske, Donetsk.",0,1588693870,UKR
7078035,804,UKR36590,36590,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Donetsk,,Donetsk Airport,48.0712,37.7407,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired 120mm and 82mm mortars, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Donetsk Airport. The OSCE SMM observed a total of 3 explosions involving unknown weapons near Donetsk Airport.",0,1588693870,UKR
7078036,804,UKR36592,36592,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Donetsk,,Zhabichevo,48.0617,37.6975,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Zhabichevo, Donetsk. The OSCE SMM observed a total of 1 explosions involving unknown weapons near Zhabichevo.",0,1588693870,UKR
7078037,804,UKR36594,36594,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Vasylivka,48.1716,37.8597,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired 120mm mortars at the positions of the Donbass People's Militia in the area of Vasylivka, Donetsk. The OSCE SMM observed a total of 45 explosions/bursts of fire involving heavy machineguns/unknown weapons near Vasylivka.",0,1588693870,UKR
7074453,887,YEM52022,52022,30-Apr-20,2020,1,Strategic developments,Change to group/activity,Government of Yemen (2012-),,1,,,0,10,Middle East,Yemen,Lahij,Al Hawtah,,Lahij,13.0567,44.8819,3,Mareb Press,National,"On 30 April 2020, the governor of Lahij governorate instituted a ban on all travel of commercial transportation companies in addition to a blanket ban on all travel from Aden governorate, the location with the most confirmed coronavirus cases.",0,1588614088,YEM
7078038,804,UKR36596,36596,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Donbass People's Militia in the area of Spartak, Donetsk. The OSCE SMM observed a total of 1 explosions involving unknown weapons near Spartak.",0,1588693870,UKR
7078039,804,UKR36597,36597,30-Apr-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Vesele,48.0612,37.7121,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired 82mm mortars at the positions of the Donbass People's Militia in the area of Vesele, Donetsk. The OSCE SMM observed a total of 2 explosions involving unknown weapons near Vesele.",0,1588693870,UKR
7078040,804,UKR36598,36598,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Ukraine (2019-),,1,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,2,12,Europe,Ukraine,Donetsk,Starobeshivsky,,Petrovskoye,47.6305,37.8428,2,OSCE SMM-Ukraine; DPR Armed Forces Press Service,Other,"On 30 April 2020, the Ukrainian Forces fired heavy machine guns at the positions of the Donbass People's Militia in the area of Petrovskoye, Donetsk. The OSCE SMM observed a total of 19 projectiles/explosions involving unknown weapons in both directions of the frontline near Petrovskoye.",0,1588693870,UKR
7077530,484,MEX17672,17672,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mexico),Government of Mexico (2018-),6,,,0,60,Central America,Mexico,Yucatan,Dzilam de Bravo,,Dzilam de Bravo,21.3916,-88.8962,1,Yucatan a la Mano,Subnational,"On 30 April 2020, in Dzilam de Bravo, Yucatan, a group of city hall workers and residents blocked the road to enter the city using a boat and other objects as part of preventing measure to prevent the spread of the coronavirus after knowing about a coronavirus case nearby. [size=no report]",0,1588632261,MEX
7090843,804,UKR36758,36758,30-Apr-20,2020,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Ukraine),,3,Civilians (Ukraine),LGBT (Ukraine); Women (Ukraine),7,37,Europe,Ukraine,Zhytomyr,Zhytomyr,,Zhytomyr,50.2649,28.6767,3,24 Channel,National,"On 30 April 2020, five people met through a dating app a transgender woman in Zhytomyr region, then violently beat and raped her.",0,1589305744,UKR
7076252,706,SOM30998,30998,30-Apr-20,2020,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Somalia (2017-),,1,12,Eastern Africa,Somalia,Banadir,Hawl Wadaag,,Mogadishu-Hawl Wadaag,2.048,45.32,1,Undisclosed Source,Local partner-Other,"On 30 April 2020, Al Shabaab militants threw a hand grenade at the residence of the Daynile DC near Olow mall around Dabka Junction in Mogadishu-Hawl Wadaag district (Hawl Wadaag, Banadir). The DC Bodyguards (assumed police) reacted with gunfire.",0,1588625469,SOM
7077277,222,SLV1003,1003,30-Apr-20,2020,2,Violence against civilians,Attack,Unidentified Gang (El Salvador),,3,Civilians (El Salvador),Former Government of El Salvador (2019-),7,37,Central America,El Salvador,La Union,La Union,,Concepcion de Oriente,13.7934,-87.7134,1,La Prensa Grafica,National,"On 30 April 2020, in Concepcion de Oriente (La Union), the body of a former alderman of the village was found at the Guaripe neighborhood. It was decapitated and dismembered, allegedly by gang members (pandilleros). Motive and perpetrators unknown.",1,1588632260,SLV
7076511,760,SYR77942,77942,30-Apr-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,2,SHAM; Liveuamap,Local partner-New media,"Security measures: On 30 April 2020, Russian forces conducted a patrol in Abu Rasin area in al-Hasakeh.",0,1588629937,SYR
7078817,792,TUR11669,11669,30-Apr-20,2020,1,Battles,Armed clash,Military Forces of Turkey (2016-) Gendarmerie,,1,PKK: Kurdistan Workers Party,,2,12,Middle East,Turkey,Kars,Kagizman,,Kagizman,40.1392,43.1102,2,People's Defense Forces; Anadolu Agency; Ihlas News Agency,Other-National,"On 30 April 2020, total of 5 PKK militants were killed, injured or captured during the security operations carried out by the Gendarmerie forces in Cemce area (unknown location) of Kagizman district, Kars. HPG confirmed 4 PKK fatalities.",4,1589220437,TUR
7085729,356,IND74273,74273,30-Apr-20,2020,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),Women (India),7,57,Southern Asia,India,Jharkhand,Bokaro,Gumia,Khakhanda,23.7569,85.6688,1,Pioneer (India),National,"On 30 April 2020, a woman was beaten up and paraded naked in Khakhanda village (Bokaro, Jharkhand) over suspicion of witchcraft, after a man in the village died falling from a tree. Police registered a case against 10 people. [size=at least 10]",0,1589292777,IND
7075490,422,LBN5033,5033,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Lebanon),Labour Group (Lebanon),6,,,0,60,Middle East,Lebanon,Beirut,Beirut,,Beirut-Minet El Hosn,33.8976,35.4914,1,An-Nahar,National,"On 30 April 2020, van drivers demonstrated outside the Interior Ministry in Beirut's Sanayeh area against the high US dollar exchange rate and dire economic and living conditions. They demanded to be allowed to go back to work, as the lockdown and restrictions to curb the spread of coronavirus have put them out of work. [size=no report]",0,1588619924,LBN
7085731,356,IND74274,74274,30-Apr-20,2020,1,Riots,Mob violence,Rioters (India),,5,Police Forces of India (2014-),,1,15,Southern Asia,India,Bihar,Purba Champaran,Motihari,Motihari,26.6474,84.9102,2,Republic World,National,"On 30 April 2020, villagers assaulted police personnel at a village in Motihari taluka (Purba Champaran, Bihar), as the officers were trying to enforce the coronavirus lockdown and advising residents to stay home. [size=no report]",0,1589292777,IND
7076771,484,MEX17664,17664,30-Apr-20,2020,1,Protests,Peaceful protest,Protesters (Mexico),,6,,,0,60,Central America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,2,La Jornada; El Sol de Acapulco,Subnational-National,"On 30 April 2020, on the federal highway that connects Acapulco to Mexico, a group of people blocked the road demanding food subsidies and financial support during the suspension of activities caused by the coronavirus pandemic. [size=no report]",0,1588632258,MEX
7074468,887,YEM52029,52029,30-Apr-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Yemen (2012-) Security Belt Forces,STC: Southern Transitional Council,1,,,0,10,Middle East,Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,1,Twitter,New media,"On 30 April 2020, pro-STC forces, coded as Security Belt forces by default due to the lack of more precise information, reportedly deployed in the streets of Hadibu (Hidaybu, Suqutra) with tanks and armored vehicles and set up a number of checkpoints at all of the city's entrances amid growing tensions on the island. Some sources report that they are planning on overtaking the government complex.",0,1588614088,YEM
7076772,484,MEX17668,17668,30-Apr-20,2020,1,Violence against civilians,Attack,Unidentified Gang (Mexico),,3,Civilians (Mexico),Labour Group (Mexico),7,37,Central America,Mexico,Mexico,Chimalhuacan,,Chimalhuacan,19.4169,-98.9453,1,El Universal (Mexico); Milenio,National,"On 30 April 2020, in Chimalhuacan, Mexico, armed men driving a vehicle carried out a drive-by shooting against a bus driver. The driver died. According to reports, the attack was related to extortions. 1 fatality.",1,1588632258,MEX
7074469,887,YEM52028,52028,30-Apr-20,2020,1,Battles,Government regains territory,Military Forces of Yemen (2012-) Security Belt Forces,STC: Southern Transitional Council,1,Military Forces of Yemen (2012-),,1,11,Middle East,Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,3,Twitter,New media,"On 30 April 2020, pro-STC forces, coded as Security Belt forces by default due to the lack of more precise information, reportedly took control of the HQs of the 1st Naval Brigade (Hidaybu, Suqutra) following an attack launched the previous day during the takeover ceremony of the newly-appointed pro-Hadi commander of the Brigade. No fatalities nor injuries were reported.",0,1588614088,YEM
